0.10025009654029036	1.0526247623200346e-37
0.10075279782498142	1.2186751443327716e-37
0.10125801989110166	1.409067187569048e-37
0.10176577537903839	1.6277520422103505e-37
0.10227607699256405	1.8759455029370062e-37
0.10278893749915381	2.1648095110534583e-37
0.10330436973030468	2.5042939735171926e-37
0.10382238658185707	2.885824096490508e-37
0.10434300101431716	3.321078695024303e-37
0.10486622605318122	3.816363092274165e-37
0.10539207478926138	4.380474241860634e-37
0.10592056037901353	5.027420660853867e-37
0.10645169604486628	5.762499256153922e-37
0.10698549507555138	6.604494325981598e-37
0.10752197082643682	7.559872105209172e-37
0.10806113671986059	8.65029876138369e-37
0.10860300624546665	9.887997831575006e-37
0.10914759296054233	1.12818863501524e-36
0.10969491049035776	1.3005816325689793e-36
0.11024497252850664	9.175597606375282e-38
0.11079779283724857	6.166567277780262e-38
0.11135338524785374	6.939325983326514e-38
0.11191176366094878	9.532307241399337e-38
0.11247294204686466	7.130758536809136e-40
0.11303693444598625	8.40523461391033e-40
0.11360375496910365	1.3362668683126177e-39
0.11417341779776481	1.771517817821687e-39
0.11474593718463082	2.3953942860983248e-39
0.11532132745383232	2.271261077211825e-39
0.1158996030013279	1.0504830417016578e-38
0.11648077829526414	5.817511715141387e-39
0.11706486787633799	4.759073333844901e-39
0.11765188635816036	3.1629374692189105e-39
0.11824184842762134	1.1294051757828092e-38
0.11883476884525827	1.3059128389569545e-38
0.1194306624456247	6.088996626266532e-39
0.12002954413766166	2.5342406021841733e-39
0.12063142890507059	5.230291251428979e-40
0.12123633180668836	7.360192074899278e-39
0.12184426797686412	9.873670666739063e-39
0.12245525262583745	1.5305988777333602e-38
0.1230693010401194	2.1403473785397083e-38
0.12368642858287479	1.9764321427304157e-38
0.1243066506943066	1.0081871795541083e-38
0.12492998289204212	1.117168074573766e-38
0.12555644077152167	2.343333168887937e-38
0.12618604000638836	4.1499580473594717e-38
0.1268187963488802	7.6268326551399e-38
0.12745472563022445	7.512798249780104e-38
0.12809384376103353	5.142551011919637e-38
0.12873616673170313	4.989485029093906e-38
0.1293817106128126	5.107087399194257e-38
0.13003049155552668	6.505840898762072e-38
0.13068252579199946	8.612429311640356e-38
0.13133782963578092	7.923008607672998e-38
0.13199641948222465	4.2073617930406236e-38
0.13265831180889856	2.769211124346324e-38
0.1333235231759965	5.0097637478742655e-39
0.13399207022675333	5.729139145382213e-39
0.1346639696878609	4.3647796063095276e-39
0.13533923836988634	2.4968992555536153e-39
0.13601789316769305	2.3816177894506572e-39
0.13669995106086313	1.8885337241886813e-39
